Approach,Climate,Club,Country,Iteration,parameter,Scenario,tag,Forest,Max_Iteration
Diplomatic,Tropical,inside,ghana,49,qxw,Scenario_D,producer,55194.2339782715,49
Diplomatic,Boreal,outside,indonesia,20,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,newzealand,46,qo,Scenario_D,non-producer,-3496.43054199219,49
Diplomatic,Boreal,inside,uk,0,qoes,Scenario_D,non-producer,26.9133731126785,4
Diplomatic,Boreal,inside,uk,18,qo,Scenario_D,non-producer,-27.6647062301636,49
Diplomatic,Tropical,inside,ivorycoast,34,qxw,Scenario_D,producer,73990.8923339844,49
Diplomatic,Temperate,outside,latinamer,7,qxw,Scenario_D,non-producer,15402.3594665527,49
Diplomatic,Tropical,outside,southasia,25,qo,Scenario_D,non-producer,3561.19808959961,49
Realistic_wo_china,Boreal,inside,uruguay,3,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Tropical,outside,venezuela,5,qo,Scenario_D,non-producer,-158.056973576546,5
Diplomatic,Temperate,outside,india,37,qxw,Scenario_D,non-producer,2769.81907653809,49
Diplomatic,Temperate,inside,newzealand,24,qxw,Scenario_D,non-producer,-3213.55633544922,49
Idealist,Tropical,outside,venezuela,0,qo,Scenario_D,non-producer,291.812412858009,6
Diplomatic,Tropical,inside,uk,6,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,ssa,42,qo,Scenario_D,non-producer,15651.8784370422,49
Diplomatic,Tropical,outside,nigeria,32,qxw,Scenario_D,non-producer,30301.3365478516,49
Diplomatic,Temperate,outside,uruguay,41,qo,Scenario_D,non-producer,0,49
Idealist,Tropical,outside,indonesia,6,qo,Scenario_D,producer,-4140.85753631592,6
Realistic_wi_china,Temperate,outside,indonesia,0,qoes,Scenario_D,producer,0,5
Realistic_wo_china,Temperate,outside,nigeria,4,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,inside,peru,36,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,eastasia,39,qo,Scenario_D,non-producer,8429.71147155762,49
Realistic_wo_china,Boreal,outside,southasia,0,qoes,Scenario_D,non-producer,0,4
Diplomatic,Tropical,inside,korea,19,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,outside,myanmar,1,qxw,Scenario_D,non-producer,-483.592849731445,5
Diplomatic,Temperate,outside,india,16,qo,Scenario_D,non-producer,3685.98324584961,49
Diplomatic,Tropical,outside,malasya,29,qxw,Scenario_D,producer,328.941040039063,49
Diplomatic,Temperate,outside,indonesia,4,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,bolivia,46,qo,Scenario_D,producer,-33030.7971191406,49
Idealist,Temperate,inside,brasil,4,qxw,Scenario_D,producer,20400.818359375,5
Diplomatic,Temperate,outside,angdrc,0,qoes,Scenario_D,producer,330.321762084961,4
Diplomatic,Boreal,outside,russia,49,qxw,Scenario_D,non-producer,28900.0042419434,49
Diplomatic,Temperate,outside,angdrc,28,qxw,Scenario_D,producer,1072.69577026367,49
Idealist,Tropical,inside,argentina,4,qxw,Scenario_D,producer,0,5
Diplomatic,Boreal,inside,us,8,qxw,Scenario_D,non-producer,40.5054471194744,49
Diplomatic,Boreal,outside,colombia,21,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,inside,argentina,15,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,nigeria,36,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,venezuela,31,qxw,Scenario_D,non-producer,-184.26605963707,49
Diplomatic,Temperate,outside,china,21,qo,Scenario_D,non-producer,3683.91118192673,49
Idealist,Temperate,inside,mexico,2,qxw,Scenario_D,non-producer,3916.43953704834,5
Idealist,Temperate,inside,korea,6,qo,Scenario_D,non-producer,-793.02099609375,6
Diplomatic,Temperate,outside,paraguay,38,qxw,Scenario_D,producer,7.6069393157959,49
Diplomatic,Temperate,outside,angdrc,25,qxw,Scenario_D,producer,1072.69577026367,49
Realistic_wi_china,Boreal,inside,us,2,qo,Scenario_D,non-producer,486.828177928925,5
Realistic_wi_china,Temperate,outside,mozambique,5,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Boreal,outside,brasil,1,qoes,Scenario_D,producer,0,4
Diplomatic,Temperate,outside,madagascar,25,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,eastasia,26,qxw,Scenario_D,non-producer,387.800018310547,49
Diplomatic,Tropical,inside,us,19,qo,Scenario_D,non-producer,0,49
Idealist,Temperate,outside,newzealand,0,qxw,Scenario_D,non-producer,-202.147193908691,5
Diplomatic,Temperate,inside,japan,46,qxw,Scenario_D,non-producer,-10218.3084411621,49
Diplomatic,Boreal,inside,bolivia,33,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,peru,11,qo,Scenario_D,producer,9102.97120666504,49
Realistic_wi_china,Boreal,outside,madagascar,0,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Tropical,inside,canada,4,qoes,Scenario_D,non-producer,0,4
Idealist,Tropical,inside,indonesia,3,qxw,Scenario_D,producer,3218.20091819763,5
Diplomatic,Temperate,outside,venezuela,44,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,brasil,6,qxw,Scenario_D,producer,150310.067382813,49
Realistic_wo_china,Temperate,outside,mozambique,5,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,venezuela,41,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,mozambique,33,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,eu27,9,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,latinamer,5,qxw,Scenario_D,non-producer,4300.9886932373,49
Diplomatic,Boreal,inside,canada,35,qxw,Scenario_D,non-producer,-42636.0098266602,49
Diplomatic,Tropical,outside,southasia,46,qxw,Scenario_D,non-producer,3703.10357666016,49
Diplomatic,Boreal,outside,brasil,24,qo,Scenario_D,producer,0,49
Idealist,Boreal,inside,mexico,4,qxw,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,eastasia,2,qoes,Scenario_D,non-producer,11728.8876304626,4
Diplomatic,Tropical,inside,canada,9,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,eu27,24,qxw,Scenario_D,non-producer,-404655.739257813,49
Diplomatic,Temperate,inside,us,3,qo,Scenario_D,non-producer,157581.786682129,49
Diplomatic,Tropical,outside,madagascar,11,qo,Scenario_D,non-producer,26745.7255859375,49
Diplomatic,Temperate,outside,mena,46,qo,Scenario_D,non-producer,28185.8203029633,49
Diplomatic,Temperate,outside,southasia,37,qxw,Scenario_D,non-producer,777.397780060768,49
Diplomatic,Tropical,outside,latinamer,4,qo,Scenario_D,non-producer,42482.8367004395,49
Diplomatic,Boreal,outside,mozambique,11,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,mozambique,26,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,bolivia,0,qo,Scenario_D,producer,0,5
Diplomatic,Tropical,inside,uruguay,15,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,bolivia,14,qo,Scenario_D,producer,-31298.9870605469,49
Diplomatic,Tropical,outside,mozambique,2,qo,Scenario_D,non-producer,4709.11419677734,49
Diplomatic,Temperate,inside,uk,28,qxw,Scenario_D,non-producer,-5348.17901611328,49
Diplomatic,Temperate,inside,newzealand,48,qxw,Scenario_D,non-producer,-3213.55633544922,49
Diplomatic,Temperate,inside,newzealand,49,qo,Scenario_D,non-producer,-6922.61364746094,49
Realistic_wi_china,Boreal,outside,mozambique,1,qo,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,china,12,qo,Scenario_D,non-producer,943.100189208984,49
Idealist,Tropical,outside,mozambique,0,qxw,Scenario_D,non-producer,-15.5355550050735,5
Diplomatic,Tropical,inside,argentina,43,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,indonesia,27,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,newzealand,14,qxw,Scenario_D,non-producer,-3916.79357910156,49
Diplomatic,Temperate,outside,ivorycoast,47,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,peru,19,qo,Scenario_D,producer,-229360.407714844,49
Diplomatic,Boreal,inside,uk,1,qo,Scenario_D,non-producer,-1111.65438079834,49
Diplomatic,Tropical,outside,nigeria,15,qxw,Scenario_D,non-producer,29408.6258544922,49
Realistic_wo_china,Temperate,outside,india,2,qoes,Scenario_D,non-producer,1820.87188720703,4
Diplomatic,Temperate,inside,oceania,4,qoes,Scenario_D,non-producer,2331.62438201904,4
Diplomatic,Boreal,outside,oceania,1,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,canada,8,qo,Scenario_D,non-producer,-84521.3612060547,49
Diplomatic,Tropical,outside,ghana,43,qo,Scenario_D,producer,2074.70663833618,49
Diplomatic,Boreal,inside,canada,41,qxw,Scenario_D,non-producer,-42636.0098266602,49
Diplomatic,Temperate,outside,mena,45,qxw,Scenario_D,non-producer,26851.1737689972,49
Realistic_wi_china,Boreal,inside,eu27,5,qoes,Scenario_D,non-producer,-4935.58261108398,5
Diplomatic,Temperate,inside,argentina,39,qxw,Scenario_D,producer,3641.39436149597,49
Diplomatic,Boreal,inside,brasil,38,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,inside,uruguay,35,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,oceania,37,qxw,Scenario_D,non-producer,-3876.69345855713,49
Diplomatic,Tropical,inside,newzealand,22,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,venezuela,7,qo,Scenario_D,non-producer,-1993.3722858429,49
Diplomatic,Temperate,outside,angdrc,20,qo,Scenario_D,producer,1954.23052978516,49
Idealist,Tropical,inside,japan,5,qo,Scenario_D,non-producer,0,6
Diplomatic,Temperate,inside,bolivia,8,qxw,Scenario_D,producer,-310.282403945923,49
Diplomatic,Temperate,outside,latinamer,3,qoes,Scenario_D,non-producer,25541.2576293945,4
Diplomatic,Boreal,outside,southasia,3,qoes,Scenario_D,non-producer,0,4
Diplomatic,Boreal,outside,seasia,45,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,mena,5,qxw,Scenario_D,non-producer,28751.4758224487,49
Diplomatic,Boreal,outside,ssa,40,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,india,4,qxw,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,inside,china,2,qxw,Scenario_D,non-producer,-71824.8171081543,5
Diplomatic,Tropical,outside,indonesia,10,qxw,Scenario_D,producer,567.324374198914,49
Diplomatic,Temperate,inside,ivorycoast,41,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,mena,42,qxw,Scenario_D,non-producer,29.8863863945007,49
Diplomatic,Boreal,inside,uruguay,39,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,outside,eastasia,1,qoes,Scenario_D,non-producer,-59.5961036682129,4
Diplomatic,Tropical,inside,argentina,34,qxw,Scenario_D,producer,0,49
Realistic_wi_china,Temperate,outside,peru,1,qxw,Scenario_D,producer,9923.07046508789,5
Realistic_wo_china,Temperate,inside,oceania,5,qo,Scenario_D,non-producer,-3697.85032653809,5
Realistic_wi_china,Tropical,inside,efta,5,qoes,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,india,28,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,china,11,qo,Scenario_D,non-producer,751.597564697266,49
Diplomatic,Tropical,outside,uruguay,44,qo,Scenario_D,non-producer,0,49
Idealist,Tropical,inside,eu27,2,qo,Scenario_D,non-producer,0,6
Diplomatic,Tropical,inside,japan,25,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,latinamer,2,qxw,Scenario_D,non-producer,3291.05791473389,5
Diplomatic,Boreal,inside,efta,33,qo,Scenario_D,non-producer,-944.431289672852,49
Diplomatic,Tropical,inside,efta,12,qxw,Scenario_D,non-producer,0,49
Idealist,Tropical,outside,canada,0,qo,Scenario_D,non-producer,0,6
Diplomatic,Boreal,outside,venezuela,47,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,brasil,27,qo,Scenario_D,producer,14347.2021484375,49
Diplomatic,Boreal,inside,bolivia,3,qoes,Scenario_D,producer,0,4
Diplomatic,Temperate,inside,eu27,30,qo,Scenario_D,non-producer,-379507.741210938,49
Diplomatic,Temperate,inside,argentina,22,qxw,Scenario_D,producer,3090.35361099243,49
Realistic_wo_china,Tropical,outside,uruguay,1,qxw,Scenario_D,non-producer,0,5
Idealist,Temperate,inside,southasia,4,qxw,Scenario_D,non-producer,-329.158259153366,5
Realistic_wi_china,Boreal,outside,venezuela,4,qo,Scenario_D,non-producer,0,5
Realistic_wi_china,Boreal,outside,malasya,4,qo,Scenario_D,producer,0,5
Diplomatic,Boreal,outside,nigeria,41,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,nigeria,21,qxw,Scenario_D,non-producer,0,49
Idealist,Temperate,inside,russia,4,qxw,Scenario_D,non-producer,3943.97347784042,5
Realistic_wo_china,Temperate,outside,angdrc,4,qoes,Scenario_D,producer,746.423370361328,4
Diplomatic,Temperate,outside,latinamer,49,qo,Scenario_D,non-producer,816.205871582031,49
Realistic_wo_china,Tropical,outside,madagascar,0,qxw,Scenario_D,non-producer,-730.401107788086,5
Diplomatic,Tropical,outside,mena,3,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,inside,korea,7,qxw,Scenario_D,non-producer,-1140.98785400391,49
Diplomatic,Boreal,outside,india,6,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Temperate,inside,ivorycoast,4,qoes,Scenario_D,producer,0,5
Diplomatic,Tropical,inside,uruguay,3,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,oceania,9,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,myanmar,17,qo,Scenario_D,non-producer,499.681045532227,49
Diplomatic,Tropical,inside,uruguay,1,qoes,Scenario_D,non-producer,0,4
Idealist,Temperate,outside,brasil,5,qo,Scenario_D,producer,-6540.8525390625,6
Realistic_wi_china,Tropical,inside,uk,0,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,inside,bolivia,34,qxw,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,venezuela,22,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,venezuela,49,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,brasil,34,qo,Scenario_D,producer,17522.6640625,49
Diplomatic,Boreal,inside,uk,35,qo,Scenario_D,non-producer,-333.877960205078,49
Diplomatic,Temperate,outside,mena,16,qo,Scenario_D,non-producer,32772.3481016159,49
Diplomatic,Temperate,inside,colombia,38,qo,Scenario_D,producer,-61.2093796432018,49
Diplomatic,Tropical,outside,angdrc,28,qxw,Scenario_D,producer,9434.42327880859,49
Diplomatic,Tropical,inside,uruguay,19,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,latinamer,32,qxw,Scenario_D,non-producer,14865.4981384277,49
Diplomatic,Tropical,inside,bolivia,44,qxw,Scenario_D,producer,-3928.03384399414,49
Realistic_wo_china,Temperate,outside,venezuela,1,qoes,Scenario_D,non-producer,0,4
Realistic_wi_china,Temperate,outside,ssa,3,qoes,Scenario_D,non-producer,36708.6508178711,5
Diplomatic,Boreal,outside,indonesia,47,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,peru,38,qxw,Scenario_D,producer,12819.2025604248,49
Realistic_wo_china,Boreal,outside,ssa,2,qo,Scenario_D,non-producer,0,5
Realistic_wi_china,Temperate,inside,uk,0,qoes,Scenario_D,non-producer,-269.305310249329,5
Diplomatic,Tropical,inside,ghana,1,qxw,Scenario_D,producer,54594.0252990723,49
Realistic_wo_china,Boreal,inside,ghana,3,qxw,Scenario_D,producer,0,5
Realistic_wi_china,Boreal,outside,russia,5,qxw,Scenario_D,non-producer,42274.7854003906,5
Diplomatic,Tropical,inside,mexico,33,qxw,Scenario_D,non-producer,-8912.43682861328,49
Diplomatic,Temperate,inside,korea,1,qo,Scenario_D,non-producer,-272.199035644531,49
Diplomatic,Tropical,outside,ssa,11,qo,Scenario_D,non-producer,181564.380523682,49
Realistic_wi_china,Boreal,outside,newzealand,0,qoes,Scenario_D,non-producer,-1.42849338054657,5
Diplomatic,Temperate,outside,ssa,18,qo,Scenario_D,non-producer,20519.0269927979,49
Realistic_wi_china,Tropical,inside,us,2,qo,Scenario_D,non-producer,0,5
Realistic_wi_china,Tropical,inside,japan,1,qxw,Scenario_D,non-producer,0,5
Diplomatic,Temperate,inside,uruguay,48,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,inside,korea,27,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,indonesia,27,qo,Scenario_D,producer,-2532.75354766846,49
Diplomatic,Temperate,inside,efta,14,qo,Scenario_D,non-producer,-613.729736328125,49
Diplomatic,Temperate,outside,russia,27,qxw,Scenario_D,non-producer,31219.4978866577,49
Diplomatic,Boreal,outside,mozambique,25,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,paraguay,15,qxw,Scenario_D,producer,-821.29931640625,49
Diplomatic,Temperate,outside,ivorycoast,4,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,inside,eu27,18,qxw,Scenario_D,non-producer,-33276.1972141266,49
Diplomatic,Tropical,outside,china,32,qo,Scenario_D,non-producer,832.368804931641,49
Realistic_wi_china,Boreal,outside,argentina,0,qo,Scenario_D,producer,-5.7881988286972,5
Idealist,Boreal,inside,us,2,qxw,Scenario_D,non-producer,1863.4133272171,5
Diplomatic,Tropical,inside,ghana,30,qxw,Scenario_D,producer,55284.2497253418,49
Diplomatic,Boreal,outside,restofworld,11,qxw,Scenario_D,non-producer,1878.41008996964,49
Diplomatic,Tropical,inside,efta,1,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,inside,ghana,0,qo,Scenario_D,producer,79733.3038330078,5
Realistic_wo_china,Temperate,outside,china,0,qo,Scenario_D,non-producer,623.216269418597,5
Diplomatic,Boreal,outside,restofworld,1,qoes,Scenario_D,non-producer,618.739383935928,4
Diplomatic,Boreal,outside,restofworld,15,qo,Scenario_D,non-producer,1919.45684099197,49
Idealist,Temperate,outside,brasil,2,qxw,Scenario_D,producer,1965.70776367188,5
Diplomatic,Boreal,outside,mena,35,qo,Scenario_D,non-producer,38.839301109314,49
Diplomatic,Boreal,outside,southasia,12,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,oceania,22,qxw,Scenario_D,non-producer,-732.577377319336,49
Realistic_wo_china,Tropical,inside,newzealand,5,qxw,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,angdrc,3,qoes,Scenario_D,producer,0,4
Diplomatic,Temperate,outside,ivorycoast,49,qo,Scenario_D,producer,0,49
Realistic_wo_china,Tropical,outside,ivorycoast,4,qxw,Scenario_D,producer,384004.71875,5
Realistic_wi_china,Boreal,outside,myanmar,3,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,seasia,18,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,china,42,qo,Scenario_D,non-producer,39376.0038108826,49
Diplomatic,Tropical,inside,ghana,26,qxw,Scenario_D,producer,55035.5574035645,49
Diplomatic,Tropical,inside,uruguay,26,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Temperate,outside,madagascar,1,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,restofworld,28,qxw,Scenario_D,non-producer,1934.71780204773,49
Diplomatic,Boreal,inside,paraguay,43,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,nigeria,31,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,japan,28,qxw,Scenario_D,non-producer,-10218.3084411621,49
Realistic_wi_china,Temperate,outside,angdrc,5,qoes,Scenario_D,producer,3822.81079101563,5
Diplomatic,Tropical,outside,malasya,16,qo,Scenario_D,producer,-822.106628417969,49
Realistic_wi_china,Temperate,outside,ghana,1,qo,Scenario_D,producer,0,5
Diplomatic,Tropical,outside,eastasia,47,qo,Scenario_D,non-producer,269.094299316406,49
Diplomatic,Boreal,inside,japan,14,qxw,Scenario_D,non-producer,-140.040725708008,49
Realistic_wi_china,Boreal,outside,india,2,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,ssa,19,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,southasia,11,qxw,Scenario_D,non-producer,539.18906083703,49
Diplomatic,Boreal,outside,latinamer,34,qxw,Scenario_D,non-producer,4421.36066436768,49
Diplomatic,Temperate,inside,eu27,20,qxw,Scenario_D,non-producer,-394225.283203125,49
Diplomatic,Temperate,outside,latinamer,1,qoes,Scenario_D,non-producer,11079.5497131348,4
Realistic_wo_china,Tropical,inside,canada,2,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Boreal,inside,efta,5,qo,Scenario_D,non-producer,-919.565628051758,5
Realistic_wi_china,Boreal,outside,madagascar,4,qoes,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,peru,46,qxw,Scenario_D,producer,9292.4030456543,49
Diplomatic,Temperate,inside,japan,29,qo,Scenario_D,non-producer,-11202.674987793,49
Diplomatic,Boreal,inside,japan,22,qxw,Scenario_D,non-producer,-136.348159790039,49
Diplomatic,Boreal,outside,ghana,10,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,venezuela,48,qxw,Scenario_D,non-producer,-1615.48194503784,49
Realistic_wo_china,Temperate,inside,japan,5,qxw,Scenario_D,non-producer,-10195.5003051758,5
Realistic_wi_china,Tropical,outside,eastasia,2,qoes,Scenario_D,non-producer,551.298400878906,5
Diplomatic,Tropical,inside,peru,36,qxw,Scenario_D,producer,9173.64952087402,49
Diplomatic,Boreal,outside,china,43,qo,Scenario_D,non-producer,2552.02727508545,49
Realistic_wo_china,Tropical,outside,ivorycoast,2,qxw,Scenario_D,producer,42046.2358398438,5
Realistic_wo_china,Boreal,outside,ivorycoast,3,qo,Scenario_D,producer,0,5
Diplomatic,Tropical,inside,canada,23,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,seasia,9,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,peru,40,qo,Scenario_D,producer,9066.06602478027,49
